"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2005","몽골",142,-,-,-,-,13.4,-
"2005","미얀마",332,-,-,-,-,6.3,0.3
"2005","네팔",59,-,-,-,-,17.0,-
"2005","오만",0,-,-,-,-,10.7,1.3
"2005","파키스탄",43,-,-,-,-,10.1,1.8
"2005","필리핀",71,-,-,-,-,10.9,2.5
"2005","카타르",0,-,-,-,-,2.5,0.3
"2005","사우디아라비아",10,-,-,-,-,31.3,3.4
"2005","싱가포르",0,-,-,-,-,5.4,1.4
"2005","스리랑카",21,-,-,-,-,21.5,1.1
"2005","시리아",5,-,-,-,-,0.6,0.6
"2005","타지키스탄",4,-,-,-,-,4.1,-
"2005","태국",195,-,-,-,-,20.1,4.4
"2005","튀르키예",206,-,-,-,-,1.9,2.4
"2005","투르크메니스탄",41,-,-,-,-,3.0,-
"2005","아랍에미리트",3,-,-,-,-,5.6,2.6
"2005","우즈베키스탄",32,-,-,-,-,2.3,-
"2005","베트남",126,-,-,-,-,6.2,1.7
"2005","예멘",5,-,-,-,-,0.5,1.8
"2005","북아메리카",,,,,,,
"2005","버뮤다",0,-,-,-,-,5.6,5.0
"2005","캐나다",3476,-,-,-,-,6.9,0.9
"2005","그린란드",0,-,-,-,-,40.5,36.3
"2005","멕시코",677,-,-,-,-,10.4,14.4
"2005","미국",3061,-,-,-,-,12.4,27.3
"2005","남아메리카",,,,,,,
"2005","앤티가바부다",0,-,-,-,-,7.0,0.7
"2005","아르헨티나",318,-,-,-,-,5.5,1.1
"2005","아루바",0,-,-,-,-,0.1,-
"2005","바하마",5,-,-,-,-,13.7,0.4
"2005","바베이도스",0,-,-,-,-,0.1,0.1
"2005","벨리즈",14,-,-,-,-,28.0,11.9
"2005","볼리비아",541,-,-,-,-,18.5,-
"2005","브라질",5313,-,-,-,-,25.0,16.1
"2005","영국령버진아일랜드",0,-,-,-,-,-,-
"2005","케이맨제도",0,-,-,-,-,8.7,1.2
"2005","칠레",163,-,-,-,-,16.6,3.7
"2005","콜롬비아",618,-,-,-,-,20.4,15.5
"2005","코스타리카",29,-,-,-,-,20.9,12.2
"2005","쿠바",27,-,-,-,-,6.3,2.8
"2005","도미니카연방",0,-,-,-,-,21.7,0.1
"2005","도미니카공화국",20,-,-,-,-,22.2,30.4
"2005","에콰도르",134,-,-,-,-,25.1,74.9
"2005","엘살바도르",7,-,-,-,-,0.5,3.1
"2005","그레나다",0,-,-,-,-,1.7,0.0
"2005","과테말라",40,-,-,-,-,30.4,12.5
"2005","가이아나",185,-,-,-,-,5.0,-
"2005","아이티",4,-,-,-,-,0.3,-
"2005","온두라스",67,-,-,-,-,18.2,1.9
"2005","자메이카",5,-,-,-,-,18.9,4.2
"2005","니카라과",48,-,-,-,-,36.7,37.2
"2005","파나마",44,-,-,-,-,18.7,4.0
"2005","파라과이",213,-,-,-,-,5.4,-
"2005","페루",747,-,-,-,-,13.6,2.8
"2005","푸에르토리코",5,-,-,-,-,10.1,1.6
"2005","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2005","세인트루시아",0,-,-,-,-,14.3,0.1
"2005","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2005","수리남",153,-,-,-,-,11.4,22.9
"2005","트리니다드토바고",2,-,-,-,-,31.2,2.8
"2005","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2005","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2005","우루과이",16,-,-,-,-,0.3,0.2
"2005","베네수엘라",483,-,-,-,-,53.8,15.3
"2005","유럽",,,,,,,
"2005","알바니아",8,-,-,-,-,8.9,1.6
"2005","안도라",0,-,-,-,-,6.1,-
"2005","오스트리아",39,-,-,-,-,22.9,-
"2005","벨라루스",85,-,-,-,-,7.2,-
"2005","벨기에",7,-,-,-,-,13.7,0.0
"2005","보스니아-헤르체고비나",21,-,-,-,-,0.6,0.7
"2005","불가리아",36,-,-,-,-,9.1,3.2
"2005","샤넬군도",0,-,-,-,-,9.3,0.0
"2005","크로아티아",19,-,-,-,-,10.4,1.3
"2005","체코",26,-,-,-,-,15.1,-
"2005","덴마크",6,-,-,-,-,4.6,3.1
"2005","에스토니아",23,-,-,-,-,19.9,26.1
"2005","페로제도",0,-,-,-,-,-,-
"2005","핀란드",223,-,-,-,-,9.0,5.0
"2005","프랑스",159,-,-,-,-,16.4,16.8
"2005","독일",114,-,-,-,-,42.0,37.0
"2005","지브롤터",0,-,-,-,-,-,-
"2005","그리스",38,-,-,-,-,13.2,2.3
"2005","헝가리",20,-,-,-,-,5.1,-
"2005","아이슬란드",0,-,-,-,-,11.3,3.8
"2005","아일랜드",7,-,-,-,-,1.8,0.2
"2005","맨섬",0,-,-,-,-,-,-
"2005","이탈리아",87,-,-,-,-,15.1,17.4
"2005","라트비아",33,-,-,-,-,17.7,6.7
"2005","리히텐슈타인",0,-,-,-,-,42.5,-
"2005","리투아니아",21,-,-,-,-,14.5,10.8
"2005","룩셈부르크",1,-,-,-,-,20.1,-
"2005","북마케도니아",10,-,-,-,-,4.9,-
"2005","몰타",0,-,-,-,-,15.9,0.4
"2005","몰도바",4,-,-,-,-,1.4,-
"2005","모나코",0,-,-,-,-,23.7,100.0
"2005","네덜란드",4,-,-,-,-,12.2,20.4
"2005","노르웨이",121,-,-,-,-,12.5,2.3
"2005","폴란드",92,-,-,-,-,22.4,4.1
"2005","포르투갈",33,-,-,-,-,8.0,2.2
"2005","루마니아",64,-,-,-,-,7.1,33.3
"2005","러시아",8122,-,-,-,-,9.1,10.8
"2005","산마리노",0,-,-,-,-,-,-
"2005","슬로바키아",19,-,-,-,-,23.2,-
"2005","슬로베니아",12,-,-,-,-,12.4,0.7
"2005","스페인",178,-,-,-,-,8.6,3.5
"2005","스웨덴",281,-,-,-,-,10.7,5.2
"2005","스위스",12,-,-,-,-,24.0,-
"2005","우크라이나",95,-,-,-,-,3.5,4.9
"2005","영국",30,-,-,-,-,26.2,5.7
"2005","유로지역",998,-,-,-,-,-,-
"2005","몬테네그로",6,-,-,-,-,13.3,0.9
"2005","세르비아",25,-,-,-,-,5.8,-
"2005","아프리카",,,,,,,
"2005","알제리",17,-,-,-,-,6.3,0.3
"2005","앙골라",749,-,-,-,-,12.4,0.1
"2005","베냉",39,-,-,-,-,23.8,-
"2005","보츠와나",170,-,-,-,-,30.9,-
"2005","부르키나파소",70,-,-,-,-,14.2,-
"2005","부룬디",2,-,-,-,-,4.9,-
"2005","카메룬",212,-,-,-,-,9.2,0.4
"2005","카보베르데",0,-,-,-,-,2.5,-
"2005","중앙아프리카공화국",228,-,-,-,-,17.7,-
"2005","차드",59,-,-,-,-,9.4,-
"2005","코모로",0,-,-,-,-,-,-
"2005","콩고",221,-,-,-,-,9.5,32.8
"2005","콩고민주공화국",1405,-,-,-,-,10.0,4.4
"2005","코트디부아르",45,-,-,-,-,22.6,0.1
"2005","지부티",0,-,-,-,-,0.0,0.2
"2005","이집트",1,-,-,-,-,5.9,9.3
"2005","적도기니",26,-,-,-,-,19.2,2.6
"2005","에리트레아",11,-,-,-,-,4.9,-
"2005","에티오피아",182,-,-,-,-,17.7,-
"2005","가봉",237,-,-,-,-,15.1,7.3
"2005","감비아",3,-,-,-,-,1.5,0.1
"2005","가나",84,-,-,-,-,14.7,0.0
"2005","기니",67,-,-,-,-,6.8,-
"2005","기니비사우",21,-,-,-,-,16.1,45.8
"2005","케냐",38,-,-,-,-,11.8,10.5
"2005","레소토",0,-,-,-,-,0.5,-
"2005","라이베리아",81,-,-,-,-,1.8,-
"2005","리비아",2,-,-,-,-,0.1,0.1
"2005","마다가스카르",128,-,-,-,-,3.1,0.1
"2005","말라위",29,-,-,-,-,15.0,-
"2005","말리",133,-,-,-,-,2.4,-
"2005","모리타니",4,-,-,-,-,0.5,32.1
"2005","모리셔스",0,-,-,-,-,4.5,0.3
"2005","모로코",56,-,-,-,-,1.6,1.3
"2005","모잠비크",401,-,-,-,-,15.8,3.3
"2005","나미비아",77,-,-,-,-,14.5,0.5
"2005","니제르",13,-,-,-,-,7.1,-
"2005","나이지리아",241,-,-,-,-,12.8,0.2
"2005","르완다",3,-,-,-,-,10.0,-
"2005","상투메프린시페",1,-,-,-,-,-,-
"2005","세네갈",87,-,-,-,-,24.1,12.4
"2005","세이셸",0,-,-,-,-,42.0,0.5
"2005","시에라리온",28,-,-,-,-,5.0,-
"2005","소말리아",71,-,-,-,-,0.6,0.0
"2005","남아프리카공화국",176,-,-,-,-,6.9,6.5
"2005","수단",-,-,-,-,-,4.2,0.1
"2005","에스와티니",5,-,-,-,-,3.0,-
"2005","탄자니아",518,-,-,-,-,27.2,10.0
"2005","토고",13,-,-,-,-,11.3,-
"2005","튀니지",7,-,-,-,-,1.3,1.2
"2005","우간다",30,-,-,-,-,10.3,-
"2005","잠비아",469,-,-,-,-,36.0,-
"2005","짐바브웨",181,-,-,-,-,28.0,-
"2005","오세아니아",,,,,,,
"2005","미국령사모아",0,-,-,-,-,0.3,2.1
"2005","오스트레일리아",1307,-,-,-,-,10.4,27.6
"2005","피지",10,-,-,-,-,1.3,0.1
"2005","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2005","괌",0,-,-,-,-,26.4,0.8
"2005","키리바시",0,-,-,-,-,16.8,0.8
"2005","마셜제도",0,-,-,-,-,3.1,0.6
"2005","미크로네시아",1,-,-,-,-,4.0,0.1
"2005","나우루",0,-,-,-,-,-,-
"2005","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2005","뉴질랜드",98,-,-,-,-,26.2,7.1
"2005","북마리아나제도",0,-,-,-,-,1.1,0.1
"2005","팔라우",0,-,-,-,-,2.0,5.3
"2005","파푸아뉴기니",362,-,-,-,-,3.1,0.3
"2005","사모아",2,-,-,-,-,3.4,0.6
"2005","솔로몬제도",25,-,-,-,-,0.1,0.1
"2005","통가",0,-,-,-,-,14.5,9.4
"2005","투발루",0,-,-,-,-,0.4,0.2
"2005","바누아투",4,-,-,-,-,4.3,0.1
"2006","아시아",,,,,,,
"2006","대한민국",64,-,-,-,-,2.4,3.8
"2006","아프가니스탄",12,-,-,-,-,0.4,-
"2006","아르메니아",3,-,-,-,-,8.0,-
"2006","아제르바이잔",10,-,-,-,-,7.2,-
"2006","바레인",0,-,-,-,-,1.4,0.7
"2006","방글라데시",19,-,-,-,-,1.8,0.8
"2006","부탄",27,-,-,-,-,28.4,-
"2006","브루나이",4,-,-,-,-,44.0,1.4
"2006","캄보디아",107,-,-,-,-,25.2,0.4
"2006","중국",1912,-,-,-,-,16.6,1.3
"2006","키프로스",2,-,-,-,-,10.5,0.6
"2006","동티모르",9,-,-,-,-,5.1,1.1
"2006","조지아",28,-,-,-,-,3.7,0.5
"2006","홍콩",-,-,-,-,-,41.8,-
"2006","인도",687,-,-,-,-,5.0,1.7
"2006","인도네시아",1003,-,-,-,-,14.1,1.9
"2006","이란",101,-,-,-,-,7.1,1.7
"2006","이라크",8,-,-,-,-,0.1,-
"2006","이스라엘",2,-,-,-,-,17.8,0.5
"2006","일본",249,-,-,-,-,16.5,5.6
"2006","요르단",1,-,-,-,-,1.9,30.0
"2006","카자흐스탄",31,-,-,-,-,2.5,-
"2006","북한",63,-,-,-,-,5.9,0.1
"2006","쿠웨이트",0,-,-,-,-,1.6,0.0
"2006","키르기스스탄",12,-,-,-,-,6.9,-
"2006","라오스",171,-,-,-,-,16.6,-
"2006","레바논",1,-,-,-,-,0.5,0.1
"2006","말레이시아",192,-,-,-,-,18.1,2.0
"2006","몰디브",0,-,-,-,-,-,-
"2006","몽골",142,-,-,-,-,13.4,-
"2006","미얀마",328,-,-,-,-,6.3,0.3
"2006","네팔",59,-,-,-,-,17.0,-
"2006","오만",0,-,-,-,-,10.7,1.3
"2006","파키스탄",43,-,-,-,-,10.1,1.8
"2006","필리핀",70,-,-,-,-,10.9,2.5
"2006","카타르",0,-,-,-,-,2.5,0.3
"2006","사우디아라비아",10,-,-,-,-,31.3,3.4
"2006","싱가포르",0,-,-,-,-,5.4,1.4
"2006","스리랑카",21,-,-,-,-,21.5,1.1
"2006","시리아",5,-,-,-,-,0.6,0.6
"2006","타지키스탄",4,-,-,-,-,4.1,-
"2006","태국",196,-,-,-,-,20.1,4.4
"2006","튀르키예",207,-,-,-,-,1.9,2.4
"2006","투르크메니스탄",41,-,-,-,-,3.0,-
"2006","아랍에미리트",3,-,-,-,-,5.6,2.6
"2006","우즈베키스탄",32,-,-,-,-,2.3,-
"2006","베트남",127,-,-,-,-,6.2,1.7
"2006","예멘",5,-,-,-,-,0.5,1.8
"2006","북아메리카",,,,,,,
"2006","버뮤다",0,-,-,-,-,5.6,5.0
"2006","캐나다",3475,-,-,-,-,7.0,0.9
"2006","그린란드",0,-,-,-,-,40.5,36.3
"2006","멕시코",675,-,-,-,-,10.5,14.4
"2006","미국",3066,-,-,-,-,12.4,27.9
"2006","남아메리카",,,,,,,
"2006","앤티가바부다",0,-,-,-,-,7.0,0.7
"2006","아르헨티나",315,-,-,-,-,5.5,1.1
"2006","아루바",0,-,-,-,-,0.1,-
"2006","바하마",5,-,-,-,-,13.7,0.4
"2006","바베이도스",0,-,-,-,-,0.1,0.1
"2006","벨리즈",14,-,-,-,-,28.0,11.9
"2006","볼리비아",539,-,-,-,-,18.5,-
"2006","브라질",5274,-,-,-,-,26.3,16.5
"2006","영국령버진아일랜드",0,-,-,-,-,-,-
"2006","케이맨제도",0,-,-,-,-,8.7,1.2
"2006","칠레",164,-,-,-,-,16.6,3.7
"2006","콜롬비아",616,-,-,-,-,20.4,15.5
"2006","코스타리카",29,-,-,-,-,20.9,12.2
"2006","쿠바",27,-,-,-,-,6.3,2.8
"2006","도미니카연방",0,-,-,-,-,21.7,0.1
"2006","도미니카공화국",20,-,-,-,-,22.2,30.4
"2006","에콰도르",133,-,-,-,-,25.1,74.9
"2006","엘살바도르",6,-,-,-,-,0.5,3.1
"2006","그레나다",0,-,-,-,-,1.7,0.0
"2006","과테말라",39,-,-,-,-,30.5,12.5
"2006","가이아나",185,-,-,-,-,5.0,-
"2006","아이티",4,-,-,-,-,0.3,-
"2006","온두라스",67,-,-,-,-,18.2,1.9
"2006","자메이카",5,-,-,-,-,18.9,4.2
"2006","니카라과",47,-,-,-,-,36.7,37.2
"2006","파나마",44,-,-,-,-,18.7,4.0
"2006","파라과이",209,-,-,-,-,5.4,-
"2006","페루",745,-,-,-,-,13.6,2.8
"2006","푸에르토리코",5,-,-,-,-,10.1,1.6
"2006","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2006","세인트루시아",0,-,-,-,-,14.3,0.1
"2006","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2006","수리남",153,-,-,-,-,11.4,22.9
"2006","트리니다드토바고",2,-,-,-,-,31.2,2.8
"2006","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2006","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2006","우루과이",16,-,-,-,-,0.3,0.3
"2006","베네수엘라",482,-,-,-,-,53.8,15.3
"2006","유럽",,,,,,,
"2006","알바니아",8,-,-,-,-,9.8,1.6
"2006","안도라",0,-,-,-,-,6.1,-
"2006","오스트리아",39,-,-,-,-,22.9,-
"2006","벨라루스",85,-,-,-,-,7.2,-
"2006","벨기에",7,-,-,-,-,13.8,0.0
"2006","보스니아-헤르체고비나",21,-,-,-,-,0.6,0.7
"2006","불가리아",36,-,-,-,-,9.1,3.2
"2006","샤넬군도",0,-,-,-,-,9.3,0.0
"2006","크로아티아",19,-,-,-,-,10.6,3.4
"2006","체코",26,-,-,-,-,15.1,-
"2006","덴마크",6,-,-,-,-,4.7,3.1
"2006","에스토니아",23,-,-,-,-,19.9,26.2
"2006","페로제도",0,-,-,-,-,-,-
"2006","핀란드",223,-,-,-,-,9.0,5.0
"2006","프랑스",160,-,-,-,-,16.4,16.8
"2006","독일",114,-,-,-,-,42.2,37.0
"2006","지브롤터",0,-,-,-,-,-,-
"2006","그리스",38,-,-,-,-,13.6,2.4
"2006","헝가리",20,-,-,-,-,5.1,-
"2006","아이슬란드",0,-,-,-,-,11.3,3.9
"2006","아일랜드",7,-,-,-,-,1.8,0.2
"2006","맨섬",0,-,-,-,-,-,-
"2006","이탈리아",88,-,-,-,-,15.1,17.4
"2006","라트비아",33,-,-,-,-,17.7,6.7
"2006","리히텐슈타인",0,-,-,-,-,42.5,-
"2006","리투아니아",21,-,-,-,-,14.5,10.8
"2006","룩셈부르크",1,-,-,-,-,20.1,-
"2006","북마케도니아",10,-,-,-,-,4.9,-
"2006","몰타",0,-,-,-,-,16.9,0.4
"2006","몰도바",4,-,-,-,-,1.4,-
"2006","모나코",0,-,-,-,-,23.7,100.0
"2006","네덜란드",4,-,-,-,-,12.2,20.4
"2006","노르웨이",121,-,-,-,-,14.5,2.4
"2006","폴란드",92,-,-,-,-,22.4,4.1
"2006","포르투갈",33,-,-,-,-,8.0,2.6
"2006","루마니아",65,-,-,-,-,7.1,33.3
"2006","러시아",8128,-,-,-,-,9.1,10.8
"2006","산마리노",0,-,-,-,-,-,-
"2006","슬로바키아",19,-,-,-,-,23.2,-
"2006","슬로베니아",12,-,-,-,-,12.4,0.7
"2006","스페인",180,-,-,-,-,8.6,3.5
"2006","스웨덴",281,-,-,-,-,10.7,5.2
"2006","스위스",12,-,-,-,-,24.0,-
"2006","우크라이나",95,-,-,-,-,3.5,4.9
"2006","영국",30,-,-,-,-,26.3,5.7
"2006","유로지역",1002,-,-,-,-,-,-
"2006","몬테네그로",7,-,-,-,-,13.3,0.9
"2006","세르비아",26,-,-,-,-,6.0,-
"2006","아프리카",,,,,,,
"2006","알제리",18,-,-,-,-,6.3,0.3
"2006","앙골라",744,-,-,-,-,12.4,0.1
"2006","베냉",38,-,-,-,-,23.8,-
"2006","보츠와나",169,-,-,-,-,30.9,-
"2006","부르키나파소",69,-,-,-,-,14.2,-
"2006","부룬디",2,-,-,-,-,4.9,-
"2006","카메룬",212,-,-,-,-,9.2,0.4
"2006","카보베르데",0,-,-,-,-,2.5,-
"2006","중앙아프리카공화국",227,-,-,-,-,17.7,-
"2006","차드",59,-,-,-,-,9.4,-
"2006","코모로",0,-,-,-,-,-,-
"2006","콩고",221,-,-,-,-,9.5,32.8
"2006","콩고민주공화국",1399,-,-,-,-,10.0,4.4
"2006","코트디부아르",44,-,-,-,-,22.6,0.1
"2006","지부티",0,-,-,-,-,0.0,0.2
"2006","이집트",1,-,-,-,-,5.9,9.3
"2006","적도기니",26,-,-,-,-,19.2,2.6
"2006","에리트레아",11,-,-,-,-,4.9,-
"2006","에티오피아",181,-,-,-,-,18.0,-
"2006","가봉",237,-,-,-,-,15.1,7.3
"2006","감비아",3,-,-,-,-,1.5,0.1
"2006","가나",83,-,-,-,-,14.7,0.0
"2006","기니",67,-,-,-,-,6.8,-
"2006","기니비사우",21,-,-,-,-,16.1,45.8
"2006","케냐",38,-,-,-,-,11.8,10.5
"2006","레소토",0,-,-,-,-,0.5,-
"2006","라이베리아",80,-,-,-,-,1.8,-
"2006","리비아",2,-,-,-,-,0.1,0.1
"2006","마다가스카르",127,-,-,-,-,3.1,0.1
"2006","말라위",28,-,-,-,-,15.0,-
"2006","말리",133,-,-,-,-,2.4,-
"2006","모리타니",4,-,-,-,-,0.5,32.1
"2006","모리셔스",0,-,-,-,-,4.5,0.3
"2006","모로코",56,-,-,-,-,1.6,1.3
"2006","모잠비크",399,-,-,-,-,15.8,3.3
"2006","나미비아",76,-,-,-,-,14.5,0.5
"2006","니제르",13,-,-,-,-,7.1,-
"2006","나이지리아",239,-,-,-,-,12.8,0.2
"2006","르완다",3,-,-,-,-,10.0,-
"2006","상투메프린시페",1,-,-,-,-,-,-
"2006","세네갈",86,-,-,-,-,24.1,12.4
"2006","세이셸",0,-,-,-,-,42.0,0.5
"2006","시에라리온",28,-,-,-,-,5.0,-
"2006","소말리아",71,-,-,-,-,0.6,0.0
"2006","남아프리카공화국",176,-,-,-,-,6.9,6.5
"2006","수단",-,-,-,-,-,4.2,0.1
"2006","에스와티니",5,-,-,-,-,3.0,-
"2006","탄자니아",514,-,-,-,-,27.2,10.0
"2006","토고",13,-,-,-,-,11.3,-
"2006","튀니지",7,-,-,-,-,1.3,1.2
"2006","우간다",29,-,-,-,-,10.3,-
"2006","잠비아",468,-,-,-,-,36.0,-
"2006","짐바브웨",181,-,-,-,-,28.0,-
"2006","오세아니아",,,,,,,
"2006","미국령사모아",0,-,-,-,-,0.3,2.1
"2006","오스트레일리아",1305,-,-,-,-,10.6,27.6
"2006","피지",10,-,-,-,-,1.3,0.1
"2006","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2006","괌",0,-,-,-,-,26.4,0.8
"2006","키리바시",0,-,-,-,-,22.0,20.2
"2006","마셜제도",0,-,-,-,-,3.1,0.6
"2006","미크로네시아",1,-,-,-,-,4.0,0.1
"2006","나우루",0,-,-,-,-,-,-
"2006","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2006","뉴질랜드",98,-,-,-,-,26.2,7.1
"2006","북마리아나제도",0,-,-,-,-,1.1,0.1
"2006","팔라우",0,-,-,-,-,2.0,5.3
"2006","파푸아뉴기니",362,-,-,-,-,3.1,0.3
"2006","사모아",2,-,-,-,-,3.4,0.6
"2006","솔로몬제도",25,-,-,-,-,0.1,0.1
"2006","통가",0,-,-,-,-,14.5,9.4
"2006","투발루",0,-,-,-,-,0.4,0.2
"2006","바누아투",4,-,-,-,-,4.3,0.1
"2007","아시아",,,,,,,
"2007","대한민국",64,-,54,-,0,2.4,3.8
"2007","아프가니스탄",12,-,33,-,2,0.4,-
"2007","아르메니아",3,-,35,-,1,8.0,-
"2007","아제르바이잔",10,-,38,-,0,7.2,-
"2007","바레인",0,-,-,-,-,1.4,0.7
"2007","방글라데시",19,-,89,-,12,1.8,0.8
"2007","부탄",27,-,-,-,-,28.4,-
"2007","브루나이",4,-,-,-,-,44.0,1.4
"2007","캄보디아",106,-,82,-,31,25.3,0.4
"2007","중국",1935,-,351,-,446,16.6,1.3
"2007","키프로스",2,-,-,-,-,10.5,0.6
"2007","동티모르",9,-,-,-,-,6.1,6.7
"2007","조지아",28,-,46,-,0,3.7,0.5
"2007","홍콩",-,-,-,-,-,41.8,-
"2007","인도",689,-,313,-,247,5.0,1.7
"2007","인도네시아",1001,-,464,-,386,14.1,1.9
"2007","이란",103,-,75,-,1,7.1,1.7
"2007","이라크",8,-,40,-,0,0.1,-
"2007","이스라엘",2,-,79,-,0,17.8,0.5
"2007","일본",249,-,190,-,12,16.5,5.6
"2007","요르단",1,-,43,-,0,1.9,30.0
"2007","카자흐스탄",31,-,55,-,16,2.5,-
"2007","북한",63,-,44,-,3,5.9,0.1
"2007","쿠웨이트",0,-,23,-,-,1.6,0.0
"2007","키르기스스탄",12,-,22,-,14,6.9,-
"2007","라오스",171,-,77,-,21,16.6,-
"2007","레바논",1,-,38,-,0,0.5,0.1
"2007","말레이시아",192,-,225,-,686,18.1,2.0
"2007","몰디브",0,-,-,-,-,-,-
"2007","몽골",142,-,38,-,0,13.4,-
"2007","미얀마",325,-,118,-,38,6.3,0.3
"2007","네팔",59,-,72,-,7,17.0,-
"2007","오만",0,-,50,-,6,10.7,1.3
"2007","파키스탄",42,-,78,-,2,10.1,1.8
"2007","필리핀",70,-,253,-,213,10.9,2.5
"2007","카타르",0,-,-,-,-,2.5,0.3
"2007","사우디아라비아",10,-,45,-,3,31.3,3.4
"2007","싱가포르",0,-,44,-,54,5.4,1.4
"2007","스리랑카",21,-,177,-,280,21.5,1.1
"2007","시리아",5,-,59,-,0,0.6,0.6
"2007","타지키스탄",4,-,27,-,14,4.1,-
"2007","태국",198,-,157,-,86,20.1,4.4
"2007","튀르키예",208,-,121,-,3,1.9,2.4
"2007","투르크메니스탄",41,-,44,-,3,3.0,-
"2007","아랍에미리트",3,-,27,-,-,5.6,2.6
"2007","우즈베키스탄",32,-,33,-,15,2.3,-
"2007","베트남",129,-,152,-,146,6.2,1.7
"2007","예멘",5,-,47,-,159,0.5,1.8
"2007","북아메리카",,,,,,,
"2007","버뮤다",0,-,-,-,-,5.6,5.0
"2007","캐나다",3475,-,77,-,1,7.0,0.9
"2007","그린란드",0,-,-,-,-,40.5,36.3
"2007","멕시코",674,-,579,-,261,10.9,15.9
"2007","미국",3072,-,937,-,242,12.4,27.9
"2007","남아메리카",,,,,,,
"2007","앤티가바부다",0,-,-,-,-,7.0,0.7
"2007","아르헨티나",312,-,152,-,42,5.5,1.1
"2007","아루바",0,-,-,-,-,0.1,-
"2007","바하마",5,-,-,-,-,13.7,0.4
"2007","바베이도스",0,-,-,-,-,0.1,0.1
"2007","벨리즈",14,-,-,-,-,28.0,11.9
"2007","볼리비아",537,-,80,-,71,18.5,-
"2007","브라질",5234,-,343,-,382,26.3,16.5
"2007","영국령버진아일랜드",0,-,-,-,-,-,-
"2007","케이맨제도",0,-,-,-,-,8.7,1.2
"2007","칠레",165,-,95,-,39,16.6,3.7
"2007","콜롬비아",614,-,382,-,222,20.5,15.5
"2007","코스타리카",29,-,131,-,111,20.9,12.2
"2007","쿠바",28,-,115,-,163,6.3,2.8
"2007","도미니카연방",0,-,-,-,-,21.7,0.1
"2007","도미니카공화국",20,-,81,-,30,22.2,30.4
"2007","에콰도르",132,-,340,-,1838,25.1,74.9
"2007","엘살바도르",6,-,29,-,26,0.6,3.1
"2007","그레나다",0,-,-,-,-,1.7,0.0
"2007","과테말라",39,-,133,-,84,30.6,12.5
"2007","가이아나",185,-,-,-,-,5.0,-
"2007","아이티",4,-,91,-,29,0.3,-
"2007","온두라스",66,-,102,-,110,18.2,1.9
"2007","자메이카",5,-,61,-,209,18.9,4.2
"2007","니카라과",46,-,59,-,39,36.7,37.2
"2007","파나마",44,-,121,-,194,18.7,4.0
"2007","파라과이",206,-,39,-,10,5.4,-
"2007","페루",744,-,238,-,274,13.6,2.8
"2007","푸에르토리코",5,-,47,-,53,10.1,1.6
"2007","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2007","세인트루시아",0,-,-,-,-,14.3,0.1
"2007","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2007","수리남",153,-,-,-,-,11.6,22.9
"2007","트리니다드토바고",2,-,38,-,1,31.2,2.8
"2007","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2007","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2007","우루과이",16,-,66,-,1,0.3,0.3
"2007","베네수엘라",480,-,166,-,68,53.8,15.3
"2007","유럽",,,,,,,
"2007","알바니아",8,-,45,-,0,9.8,1.6
"2007","안도라",0,-,-,-,-,6.1,-
"2007","오스트리아",39,-,62,-,4,22.9,-
"2007","벨라루스",85,-,17,-,-,7.2,-
"2007","벨기에",7,-,29,-,1,13.8,0.0
"2007","보스니아-헤르체고비나",21,-,55,-,1,0.6,0.7
"2007","불가리아",36,-,47,-,0,9.1,3.2
"2007","샤넬군도",0,-,-,-,-,9.3,0.0
"2007","크로아티아",19,-,78,-,1,12.9,3.4
"2007","체코",27,-,39,-,4,15.1,-
"2007","덴마크",6,-,28,-,3,4.9,3.1
"2007","에스토니아",23,-,14,-,0,20.1,26.5
"2007","페로제도",0,-,-,-,-,-,-
"2007","핀란드",223,-,19,-,1,9.0,5.0
"2007","프랑스",161,-,117,-,7,16.5,21.3
"2007","독일",114,-,59,-,12,42.4,40.0
"2007","지브롤터",0,-,-,-,-,-,-
"2007","그리스",38,-,95,-,11,14.3,2.4
"2007","헝가리",20,-,55,-,1,5.1,-
"2007","아이슬란드",0,-,-,-,-,11.3,3.9
"2007","아일랜드",7,-,15,-,1,1.8,0.2
