"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2016","프랑스",169,9,13,52,35,26.0,26.2
"2016","독일",114,5,11,24,17,37.7,45.4
"2016","지브롤터",0,4,5,18,0,26.7,12.9
"2016","그리스",39,11,16,80,59,35.0,1.5
"2016","헝가리",21,3,13,9,10,22.6,-
"2016","아이슬란드",0,6,4,16,0,17.4,0.4
"2016","아일랜드",8,5,7,27,1,14.4,2.3
"2016","맨섬",0,1,0,2,0,3.8,0.0
"2016","이탈리아",94,8,14,51,71,21.5,8.8
"2016","라트비아",34,1,9,6,0,18.2,16.0
"2016","리히텐슈타인",0,0,2,0,0,42.5,-
"2016","리투아니아",22,2,9,6,1,16.9,21.5
"2016","룩셈부르크",1,0,3,1,0,32.3,-
"2016","북마케도니아",10,6,14,13,0,9.7,-
"2016","몰타",0,2,5,22,4,23.7,6.3
"2016","몰도바",4,5,12,8,2,4.2,-
"2016","모나코",0,3,0,15,0,62.5,99.9
"2016","네덜란드",4,3,8,15,0,11.3,21.5
"2016","노르웨이",121,8,7,23,3,17.0,0.7
"2016","폴란드",94,5,11,8,10,39.6,22.6
"2016","포르투갈",33,13,12,63,81,23.0,8.4
"2016","루마니아",69,8,18,22,5,24.4,8.4
"2016","러시아",8151,32,54,39,56,9.7,3.0
"2016","산마리노",0,0,0,0,0,-,-
"2016","슬로바키아",19,4,11,5,7,37.3,-
"2016","슬로베니아",12,6,8,33,7,53.6,100.0
"2016","스페인",186,17,15,78,216,28.0,8.7
"2016","스웨덴",280,1,8,15,4,14.5,8.2
"2016","스위스",13,3,6,9,4,9.7,-
"2016","우크라이나",97,10,18,24,18,4.0,3.4
"2016","영국",32,5,8,47,16,28.2,20.2
"2016","유로지역",1030,-,-,-,-,25.8,19.0
"2016","몬테네그로",8,6,14,32,2,4.1,-
"2016","세르비아",27,6,13,15,5,6.2,-
"2016","아프리카",,,,,,,
"2016","알제리",20,14,14,40,18,7.5,0.1
"2016","앙골라",688,17,26,51,34,7.0,0.0
"2016","베냉",33,13,10,38,17,28.9,-
"2016","보츠와나",157,9,13,2,2,29.1,-
"2016","부르키나파소",64,10,11,4,3,15.1,-
"2016","부룬디",3,14,13,17,8,7.6,-
"2016","카메룬",206,44,26,119,490,10.6,3.4
"2016","카보베르데",0,4,5,34,3,2.6,-
"2016","중앙아프리카공화국",224,14,14,3,24,18.1,-
"2016","차드",48,14,13,1,6,20.4,-
"2016","코모로",0,5,10,9,7,10.2,0.0
"2016","콩고",220,17,5,55,45,40.6,3.2
"2016","콩고민주공화국",1306,36,37,93,113,12.7,0.2
"2016","코트디부아르",33,30,20,57,112,22.9,0.1
"2016","지부티",0,8,11,18,3,1.6,0.5
"2016","이집트",0,19,14,51,3,13.1,5.0
"2016","적도기니",25,24,7,42,88,19.3,0.2
"2016","에리트레아",11,11,18,23,4,4.9,-
"2016","에티오피아",174,33,32,14,41,18.5,-
"2016","가봉",236,20,6,71,162,20.1,1.0
"2016","감비아",3,9,12,34,5,4.1,0.1
"2016","가나",79,20,20,56,119,15.1,0.1
"2016","기니",63,25,19,75,44,30.7,0.5
"2016","기니비사우",20,14,10,39,5,16.7,10.0
"2016","케냐",36,30,39,71,222,12.4,0.8
"2016","레소토",0,3,7,1,4,0.3,-
"2016","라이베리아",77,22,13,63,52,2.5,0.1
"2016","리비아",2,11,6,32,3,0.2,0.6
"2016","마다가스카르",125,120,35,93,607,5.3,0.4
"2016","말라위",24,10,18,98,24,16.9,-
"2016","말리",133,12,16,2,8,8.2,-
"2016","모리타니",3,17,15,43,0,0.6,4.2
"2016","모리셔스",0,7,9,19,90,4.8,0.0
"2016","모로코",57,18,15,54,37,30.8,0.5
"2016","모잠비크",376,14,29,67,84,21.6,2.2
"2016","나미비아",69,14,28,33,28,37.9,1.7
"2016","니제르",11,12,11,4,3,17.3,-
"2016","나이지리아",223,29,21,71,197,13.9,0.0
"2016","르완다",3,24,16,9,8,9.1,-
"2016","상투메프린시페",1,5,13,25,38,29.2,0.0
"2016","세네갈",82,17,16,55,12,25.2,1.1
"2016","세이셸",0,6,11,21,62,42.1,0.0
"2016","시에라리온",26,22,15,56,65,9.4,0.5
"2016","소말리아",63,14,18,29,43,0.8,-
"2016","남아프리카공화국",172,26,46,107,116,14.1,12.1
"2016","수단",190,13,23,24,16,2.3,16.0
"2016","에스와티니",5,8,13,4,11,4.1,-
"2016","탄자니아",476,38,47,176,602,38.1,2.5
"2016","토고",12,12,11,35,12,27.6,0.2
"2016","튀니지",7,14,10,39,7,7.9,1.0
"2016","우간다",25,29,25,57,52,16.1,-
"2016","잠비아",456,12,18,20,20,38.1,-
"2016","짐바브웨",176,9,17,3,17,27.2,-
"2016","오세아니아",,,,,,,
"2016","미국령사모아",0,1,8,12,1,4.3,8.7
"2016","오스트레일리아",1340,63,50,118,92,17.0,40.7
"2016","피지",11,6,12,18,65,5.4,0.9
"2016","프랑스령폴리네시아",1,0,32,28,47,2.0,0.0
"2016","괌",0,2,14,13,4,21.9,0.0
"2016","키리바시",0,1,5,13,0,22.4,11.8
"2016","마셜제도",0,2,3,16,0,12.1,0.3
"2016","미크로네시아",1,5,11,25,4,4.3,0.0
"2016","나우루",0,1,2,11,0,-,-
"2016","뉴칼레도니아",8,9,16,35,286,54.4,96.3
"2016","뉴질랜드",98,9,67,34,21,32.6,30.3
"2016","북마리아나제도",0,4,16,15,5,7.6,33.2
"2016","팔라우",0,4,5,19,4,27.9,83.0
"2016","파푸아뉴기니",360,39,37,56,152,3.1,0.2
"2016","사모아",2,2,6,16,2,6.8,0.1
"2016","솔로몬제도",25,20,25,22,17,2.2,0.1
"2016","통가",0,2,5,14,4,15.9,1.5
"2016","투발루",0,1,1,12,0,2.4,0.0
"2016","바누아투",4,7,9,17,10,4.2,0.0
"2017","아시아",,,,,,,
"2017","대한민국",63,11,33,27,31,11.7,1.6
"2017","아프가니스탄",12,11,16,5,5,0.1,-
"2017","아르메니아",3,9,14,3,72,23.1,-
"2017","아제르바이잔",11,8,17,12,42,10.2,0.4
"2017","바레인",0,3,7,13,0,6.6,1.2
"2017","방글라데시",19,37,35,29,22,4.6,5.4
"2017","부탄",27,25,19,3,43,48.0,-
"2017","브루나이",4,33,25,14,111,46.9,0.2
"2017","캄보디아",85,39,28,49,37,26.0,0.2
"2017","중국",2143,74,93,134,574,15.4,5.4
"2017","키프로스",2,6,7,24,21,18.7,0.1
"2017","동티모르",9,5,6,11,1,13.1,1.4
"2017","조지아",28,9,14,11,61,8.3,0.7
"2017","홍콩",-,4,20,15,9,41.9,-
"2017","인도",714,94,89,228,390,6.0,0.2
"2017","인도네시아",939,191,153,163,437,12.2,3.1
"2017","이란",107,19,27,46,4,8.6,0.8
"2017","이라크",8,15,17,18,2,1.5,0.0
"2017","이스라엘",1,15,18,45,22,19.9,0.0
"2017","일본",249,29,49,77,47,29.4,8.2
"2017","요르단",1,13,14,15,8,1.8,35.6
"2017","카자흐스탄",34,16,27,14,16,3.3,1.0
"2017","북한",61,10,29,18,17,2.4,0.0
"2017","쿠웨이트",0,7,11,17,0,17.5,1.5
"2017","키르기스스탄",13,5,15,3,14,6.7,-
"2017","라오스",167,45,25,55,53,16.7,-
"2017","레바논",1,10,11,28,21,2.6,0.2
"2017","마카오",-,0,4,5,0,-,-
"2017","말레이시아",193,72,55,87,717,19.1,1.5
"2017","몰디브",0,2,0,24,0,1.2,0.1
"2017","몽골",142,11,24,2,0,17.7,-
"2017","미얀마",294,49,52,53,61,6.4,2.3
"2017","네팔",60,29,36,7,17,23.6,-
"2017","오만",0,11,13,36,6,2.6,0.1
"2017","파키스탄",38,26,32,45,12,12.3,0.8
"2017","필리핀",71,39,93,93,243,15.3,1.2
"2017","카타르",0,4,9,16,0,13.2,1.7
"2017","사우디아라비아",10,11,17,38,4,4.8,2.5
"2017","싱가포르",0,14,18,29,60,5.6,0.0
"2017","스리랑카",21,31,16,57,292,29.9,0.1
"2017","시리아",5,14,17,51,24,0.7,0.2
"2017","타지키스탄",4,7,15,5,12,22.3,-
"2017","태국",200,59,54,107,153,18.8,1.9
"2017","튀르키예",218,19,20,131,108,0.2,0.1
"2017","투르크메니스탄",41,10,19,11,4,3.2,3.0
"2017","아랍에미리트",3,9,13,19,0,18.0,11.3
"2017","우즈베키스탄",36,10,19,7,17,3.4,-
"2017","베트남",144,56,46,82,204,7.6,0.6
"2017","예멘",5,11,15,38,163,0.8,0.5
"2017","북아메리카",,,,,,,
"2017","버뮤다",0,4,2,26,8,2.1,0.0
"2017","캐나다",3470,14,21,43,17,9.7,0.9
"2017","그린란드",0,9,6,9,1,41.2,4.5
"2017","멕시코",661,93,66,181,430,14.5,21.8
"2017","미국",3098,36,82,251,475,13.0,41.1
"2017","남아메리카",,,,,,,
"2017","앤티가바부다",0,2,2,30,4,18.6,0.2
"2017","아르헨티나",289,37,52,41,70,8.8,3.8
"2017","아루바",0,2,1,23,2,18.9,0.0
"2017","바하마",5,6,9,45,7,36.6,7.9
"2017","바베이도스",0,3,3,30,3,1.3,0.0
"2017","벨리즈",13,9,5,44,41,37.7,10.1
"2017","볼리비아",515,20,55,8,105,30.9,-
"2017","브라질",5001,81,172,90,533,29.4,26.6
"2017","영국령버진아일랜드",0,1,2,29,10,9.1,0.0
"2017","케이맨제도",0,1,1,32,22,10.8,0.1
"2017","칠레",178,19,34,25,72,18.5,28.8
"2017","콜롬비아",597,54,126,98,259,14.8,17.1
"2017","코스타리카",30,11,25,62,143,27.6,0.8
"2017","쿠바",32,11,17,45,179,16.6,4.3
"2017","도미니카연방",0,3,6,30,11,22.0,0.1
"2017","도미니카공화국",21,6,15,30,41,26.2,18.0
"2017","에콰도르",127,45,107,61,1857,21.7,13.3
"2017","엘살바도르",6,6,6,16,30,8.8,0.7
"2017","그레나다",0,4,1,29,3,9.8,0.1
"2017","과테말라",36,14,15,37,111,20.0,0.9
"2017","가이아나",184,11,15,32,26,8.7,0.0
"2017","아이티",4,5,15,30,41,1.9,0.0
"2017","온두라스",64,7,12,43,130,23.9,4.2
"2017","자메이카",6,6,10,31,214,15.9,0.8
"2017","니카라과",37,7,15,38,50,37.2,3.0
"2017","파나마",42,17,23,55,209,20.9,1.7
"2017","파라과이",169,10,27,0,19,14.3,-
"2017","페루",728,50,120,51,327,21.3,0.5
"2017","푸에르토리코",5,2,9,31,56,7.3,1.7
"2017","세인트키츠네비스",0,2,2,29,2,3.3,0.2
"2017","세인트루시아",0,2,6,31,6,18.7,0.2
"2017","세인트빈센트그레나딘",0,2,3,30,5,22.4,0.2
"2017","수리남",152,9,9,32,27,14.5,1.5
"2017","트리니다드토바고",2,2,5,36,50,30.6,0.0
"2017","터크스케이커스제도",0,2,3,30,9,44.4,0.1
"2017","미국령버진아일랜드",0,1,2,27,12,13.8,0.9
"2017","우루과이",20,10,22,43,22,3.4,0.7
"2017","베네수엘라",464,35,51,44,82,54.1,3.5
"2017","유럽",,,,,,,
"2017","알바니아",8,3,8,44,1,17.7,2.7
"2017","안도라",0,2,3,0,0,26.7,-
"2017","오스트리아",39,3,13,11,17,28.4,-
"2017","벨라루스",87,4,9,2,1,9.4,-
"2017","벨기에",7,2,8,13,0,23.3,36.7
"2017","보스니아-헤르체고비나",22,4,7,35,3,1.4,0.0
"2017","불가리아",39,8,17,22,9,34.7,8.1
"2017","샤넬군도",0,-,-,-,-,-,-
"2017","크로아티아",19,9,14,64,8,38.3,8.5
"2017","체코",27,3,9,2,26,22.2,-
"2017","덴마크",6,2,9,18,1,18.1,17.8
"2017","에스토니아",24,1,9,5,0,20.2,18.6
"2017","페로제도",0,4,6,12,0,2.3,0.0
"2017","핀란드",224,2,11,6,2,15.0,10.5
"2017","프랑스",170,9,16,52,42,25.8,45.0
"2017","독일",114,5,11,24,36,37.8,45.4
"2017","지브롤터",0,4,6,18,0,32.4,12.8
"2017","그리스",39,11,17,80,66,35.2,4.5
"2017","헝가리",21,3,13,9,43,22.6,-
"2017","아이슬란드",0,6,7,16,0,18.2,0.4
"2017","아일랜드",8,5,9,27,3,14.4,2.3
"2017","맨섬",0,1,0,2,0,3.7,-
"2017","이탈리아",94,8,17,51,86,21.5,8.8
"2017","라트비아",34,1,11,6,0,18.2,16.0
"2017","리히텐슈타인",0,0,2,0,0,11.9,-
"2017","리투아니아",22,2,10,6,1,17.0,25.6
"2017","룩셈부르크",1,0,3,1,0,40.9,-
"2017","북마케도니아",10,6,13,13,2,9.7,-
"2017","몰타",0,2,5,22,4,30.3,6.3
"2017","몰도바",4,5,11,8,2,4.2,-
"2017","모나코",0,3,0,15,0,33.2,99.8
"2017","네덜란드",4,3,10,15,0,11.2,26.7
"2017","노르웨이",122,8,11,23,10,17.1,0.8
"2017","폴란드",94,5,11,8,11,39.7,22.6
"2017","포르투갈",33,13,15,64,96,22.9,16.6
"2017","루마니아",69,9,17,22,6,24.5,23.1
"2017","러시아",8153,34,57,39,56,9.7,3.0
"2017","산마리노",0,0,0,0,0,-,-
"2017","슬로바키아",19,4,12,5,25,37.6,-
"2017","슬로베니아",12,6,10,33,7,53.6,100.0
"2017","스페인",186,17,19,80,234,28.1,8.4
"2017","스웨덴",280,1,11,15,5,14.9,15.2
"2017","스위스",13,3,9,9,4,9.7,-
"2017","우크라이나",97,11,17,24,20,4.0,3.4
"2017","영국",32,5,11,47,42,28.7,28.9
"2017","유로지역",1032,100,213,525,640,25.8,23.4
"2017","몬테네그로",8,6,13,32,3,6.4,0.0
"2017","세르비아",27,6,13,15,5,6.6,-
"2017","아프리카",,,,,,,
"2017","알제리",19,14,15,40,20,7.5,0.1
"2017","앙골라",683,18,31,52,36,7.0,0.0
"2017","베냉",33,14,10,39,19,29.6,0.0
"2017","보츠와나",156,11,15,2,2,29.1,-
"2017","부르키나파소",64,9,10,4,3,14.9,-
"2017","부룬디",3,14,14,17,89,7.6,-
"2017","카메룬",205,47,26,121,535,10.6,3.4
"2017","카보베르데",0,4,6,35,51,2.9,0.0
"2017","중앙아프리카공화국",224,16,14,3,24,18.1,-
"2017","차드",47,16,14,1,6,20.4,-
"2017","코모로",0,5,14,10,9,10.2,0.0
"2017","콩고",220,17,5,57,46,40.7,3.2
"2017","콩고민주공화국",1295,34,39,94,149,13.8,0.2
"2017","코트디부아르",32,31,22,58,117,22.9,0.1
"2017","지부티",0,10,12,20,3,1.6,0.2
"2017","이집트",0,18,14,54,8,13.1,5.0
"2017","적도기니",25,24,6,44,88,19.3,0.2
"2017","에리트레아",11,15,19,26,5,4.9,0.0
"2017","에티오피아",173,32,33,14,47,18.5,-
"2017","가봉",236,20,5,72,167,22.4,28.8
"2017","감비아",3,10,12,35,5,4.1,0.1
"2017","가나",80,22,20,57,119,15.1,0.1
"2017","기니",63,29,19,76,59,35.6,0.5
"2017","기니비사우",20,14,10,41,5,16.7,10.0
"2017","케냐",36,30,43,73,234,12.4,0.8
"2017","레소토",0,4,8,1,4,0.3,-
"2017","라이베리아",77,23,13,64,54,4.1,0.1
"2017","리비아",2,10,8,32,3,0.2,0.6
"2017","마다가스카르",125,121,36,110,789,5.6,0.7
"2017","말라위",24,10,19,98,26,22.9,-
"2017","말리",133,14,15,2,10,8.2,-
"2017","모리타니",3,18,17,44,0,0.6,4.2
"2017","모리셔스",0,7,11,20,91,4.7,0.0
"2017","모로코",57,18,17,55,37,30.8,0.3
"2017","모잠비크",374,17,30,67,122,21.6,2.2
"2017","나미비아",69,15,31,33,27,37.9,1.7
"2017","니제르",11,13,12,4,3,17.3,-
"2017","나이지리아",221,32,20,72,200,13.9,0.0
"2017","르완다",3,24,19,7,41,9.1,-
"2017","상투메프린시페",1,5,13,25,37,29.3,0.0
"2017","세네갈",82,19,17,56,13,25.4,1.1
"2017","세이셸",0,6,12,23,62,42.1,0.0
"2017","시에라리온",26,22,14,57,71,9.4,0.5
"2017","소말리아",62,15,19,31,46,-,-
"2017","남아프리카공화국",172,30,52,120,151,8.0,12.1
"2017","수단",189,15,24,28,17,2.3,16.0
"2017","에스와티니",5,9,12,4,12,4.2,-
"2017","탄자니아",472,40,49,176,631,38.1,3.0
"2017","토고",12,14,11,37,12,27.6,0.2
"2017","튀니지",7,14,11,39,7,7.9,1.0
"2017","우간다",25,30,28,60,65,16.1,-
"2017","잠비아",454,13,19,20,22,37.9,-
"2017","짐바브웨",176,10,18,3,46,27.2,-
"2017","오세아니아",,,,,,,
"2017","미국령사모아",0,1,8,12,1,15.8,8.7
"2017","오스트레일리아",1340,63,50,123,99,19.3,40.6
"2017","피지",11,6,14,19,77,5.4,0.9
"2017","프랑스령폴리네시아",1,0,34,29,48,2.0,0.0
"2017","괌",0,2,14,14,4,22.5,0.0
"2017","키리바시",0,1,6,14,0,22.4,11.8
"2017","마셜제도",0,2,4,18,0,11.9,0.3
"2017","미크로네시아",1,5,12,26,4,0.0,0.0
"2017","나우루",0,1,2,11,0,-,-
"2017","뉴칼레도니아",8,9,17,37,349,54.4,96.6
"2017","뉴질랜드",99,9,69,35,21,32.5,30.4
"2017","북마리아나제도",0,4,17,15,5,7.7,33.3
"2017","팔라우",0,4,5,22,4,28.0,83.0
"2017","파푸아뉴기니",360,40,39,60,156,3.1,0.2
"2017","사모아",2,2,6,16,2,7.3,0.1
"2017","솔로몬제도",25,18,24,25,17,2.2,0.1
"2017","통가",0,2,5,16,5,15.9,1.5
"2017","투발루",0,1,1,13,0,2.0,0.0
"2017","바누아투",4,7,8,19,10,4.2,0.0
"2018","아시아",,,,,,,
"2018","대한민국",63,12,33,28,31,11.7,1.6
"2018","아프가니스탄",12,11,16,4,5,0.1,-
"2018","아르메니아",3,9,14,3,74,23.1,-
"2018","아제르바이잔",11,8,17,14,44,10.2,0.4
"2018","바레인",0,3,7,14,0,6.6,1.2
"2018","방글라데시",19,37,36,29,23,4.6,5.4
"2018","부탄",27,25,21,3,43,48.0,-
"2018","브루나이",4,33,31,14,127,46.9,0.2
"2018","캄보디아",84,39,31,48,37,26.0,0.2
"2018","중국",2162,73,96,136,593,15.4,5.4
"2018","키프로스",2,6,7,24,22,18.7,0.1
"2018","동티모르",9,5,6,13,2,13.1,1.4
"2018","조지아",28,9,14,11,63,8.3,0.7
"2018","홍콩",-,4,21,15,10,41.9,-
"2018","인도",716,93,93,227,396,6.0,0.2
"2018","인도네시아",933,191,160,166,458,12.2,3.1
"2018","이란",107,18,28,47,7,8.6,0.8
"2018","이라크",8,13,17,19,2,1.5,0.0
"2018","이스라엘",1,15,18,50,23,19.9,0.0
"2018","일본",249,29,49,77,50,29.4,8.2
"2018","요르단",1,13,14,20,8,1.8,35.6
"2018","카자흐스탄",34,16,27,14,14,3.3,1.0
"2018","북한",61,10,29,20,17,2.4,0.0
"2018","쿠웨이트",0,7,11,18,0,17.5,1.5
"2018","키르기스스탄",13,5,15,3,13,6.7,-
"2018","라오스",167,45,29,55,56,16.7,-
"2018","레바논",1,10,11,28,24,2.6,0.2
"2018","마카오",-,0,4,9,0,-,-
"2018","말레이시아",192,71,63,87,727,19.1,1.5
"2018","몰디브",0,2,0,24,0,1.2,0.1
"2018","몽골",142,11,24,2,0,17.7,-
"2018","미얀마",291,49,56,53,61,6.4,2.3
"2018","네팔",60,29,38,7,18,23.6,-
"2018","오만",0,10,13,36,6,2.6,0.1
"2018","파키스탄",38,25,33,46,12,12.3,0.8
"2018","필리핀",71,38,93,91,254,15.3,1.2
"2018","카타르",0,4,9,17,0,13.2,1.7
"2018","사우디아라비아",10,11,18,41,4,4.8,2.5
"2018","싱가포르",0,14,22,29,62,5.6,0.0
"2018","스리랑카",21,30,16,57,297,29.9,0.1
"2018","시리아",5,14,17,51,26,0.7,0.2
"2018","타지키스탄",4,7,15,5,12,22.3,-
"2018","태국",199,59,62,106,159,18.8,1.9
"2018","튀르키예",219,19,20,131,113,0.2,0.1
"2018","투르크메니스탄",41,10,19,13,4,3.2,3.0
"2018","아랍에미리트",3,8,13,20,0,18.0,11.3
"2018","우즈베키스탄",36,10,19,7,16,3.4,-
"2018","베트남",145,56,52,83,231,7.6,0.6
"2018","예멘",5,11,16,40,163,0.8,0.5
"2018","북아메리카",,,,,,,
"2018","버뮤다",0,4,3,27,8,2.1,0.0
"2018","캐나다",3470,18,24,44,18,9.7,0.9
"2018","그린란드",0,9,6,9,1,41.2,4.5
"2018","멕시코",659,96,71,181,484,14.5,21.8
"2018","미국",3098,40,91,251,510,13.0,41.1
"2018","남아메리카",,,,,,,
"2018","앤티가바부다",0,2,3,31,4,18.6,0.2
"2018","아르헨티나",288,38,52,42,70,8.8,3.8
"2018","아루바",0,2,2,24,2,18.9,0.0
"2018","바하마",5,5,10,43,7,36.6,7.9
"2018","바베이도스",0,3,4,29,3,1.3,0.0
"2018","벨리즈",13,10,6,45,46,37.7,10.1
"2018","볼리비아",513,21,55,8,106,30.9,-
"2018","브라질",4991,80,175,93,558,29.4,26.6
"2018","영국령버진아일랜드",0,1,3,31,20,9.1,0.0
"2018","케이맨제도",0,1,3,31,22,10.8,0.1
"2018","칠레",180,19,35,27,73,18.5,28.8
"2018","콜롬비아",595,58,126,99,268,14.8,17.1
"2018","코스타리카",30,11,27,64,143,27.6,0.8
"2018","쿠바",32,10,19,44,179,16.6,4.3
"2018","도미니카연방",0,3,7,31,12,22.0,0.1
"2018","도미니카공화국",21,7,17,29,47,26.2,18.0
"2018","에콰도르",126,47,106,61,1859,21.7,13.3
"2018","엘살바도르",6,6,7,17,33,8.8,0.7
"2018","그레나다",0,3,2,29,3,9.8,0.1
"2018","과테말라",36,15,17,41,120,20.0,0.9
"2018","가이아나",184,11,16,33,30,8.7,0.0
"2018","아이티",4,4,17,30,93,1.9,0.0
"2018","온두라스",64,8,14,45,134,23.9,4.2
"2018","자메이카",6,7,11,30,215,15.9,0.8
"2018","니카라과",36,7,17,40,50,37.2,3.0
"2018","파나마",42,17,25,57,212,20.9,1.7
"2018","파라과이",167,10,27,0,20,14.3,-
"2018","페루",727,53,119,52,328,21.3,0.5
"2018","푸에르토리코",5,2,11,32,64,7.3,1.7
"2018","세인트키츠네비스",0,2,3,30,2,3.3,0.2
"2018","세인트루시아",0,2,7,30,7,18.7,0.2
"2018","세인트빈센트그레나딘",0,2,4,29,6,22.4,0.2
"2018","수리남",152,9,9,32,27,14.5,1.5
"2018","트리니다드토바고",2,2,5,37,50,30.6,0.0
"2018","터크스케이커스제도",0,2,4,30,9,44.4,0.1
"2018","미국령버진아일랜드",0,1,3,29,17,13.8,0.9
"2018","우루과이",20,10,22,45,22,3.4,0.7
"2018","베네수엘라",463,35,52,45,86,54.1,3.5
"2018","유럽",,,,,,,
"2018","알바니아",8,3,8,44,4,17.7,2.7
"2018","안도라",0,2,3,0,0,26.7,-
"2018","오스트리아",39,3,13,11,17,28.4,-
"2018","벨라루스",87,4,9,2,1,9.4,-
"2018","벨기에",7,2,8,13,0,23.3,36.7
"2018","보스니아-헤르체고비나",22,4,7,36,3,1.4,0.0
"2018","불가리아",39,8,17,22,9,34.7,8.1
"2018","샤넬군도",0,-,-,-,-,-,-
"2018","크로아티아",19,9,14,64,8,38.3,8.5
"2018","체코",27,3,9,2,26,22.2,-
"2018","덴마크",6,2,9,18,1,18.1,17.8
"2018","에스토니아",24,1,9,5,0,20.2,18.6
"2018","페로제도",0,4,6,13,0,2.3,0.0
"2018","핀란드",224,2,11,6,2,15.0,10.5
"2018","프랑스",171,9,16,53,47,25.8,45.0
"2018","독일",114,5,11,24,36,37.8,45.4
"2018","지브롤터",0,3,6,18,1,32.4,12.8
"2018","그리스",39,10,17,80,72,35.2,4.5
"2018","헝가리",21,3,13,9,43,22.6,-
"2018","아이슬란드",1,6,7,16,0,18.2,0.4
"2018","아일랜드",8,5,9,28,3,14.4,2.3
"2018","맨섬",0,0,0,2,0,3.7,-
"2018","이탈리아",95,8,17,52,102,21.5,8.8
"2018","라트비아",34,1,11,6,0,18.2,16.0
"2018","리히텐슈타인",0,0,2,0,0,11.9,-
"2018","리투아니아",22,2,10,6,1,17.0,25.6
"2018","룩셈부르크",1,0,3,1,0,40.9,-
"2018","북마케도니아",10,6,13,13,4,9.7,-
"2018","몰타",0,2,5,22,4,30.3,6.3
"2018","몰도바",4,4,11,8,2,4.2,-
"2018","모나코",0,3,0,15,1,33.2,99.8
"2018","네덜란드",4,3,10,15,1,11.2,26.7
"2018","노르웨이",122,8,11,23,10,17.1,0.8
"2018","폴란드",95,4,11,8,11,39.7,22.6
"2018","포르투갈",33,13,15,67,101,22.9,16.6
"2018","루마니아",69,9,17,22,7,24.5,23.1
"2018","러시아",8153,34,57,39,56,9.7,3.0
"2018","산마리노",0,0,0,0,0,-,-
"2018","슬로바키아",19,4,12,5,25,37.6,-
"2018","슬로베니아",12,6,10,33,7,53.6,213.4
"2018","스페인",186,17,19,83,247,28.1,8.4
"2018","스웨덴",280,1,11,15,5,14.9,15.2
"2018","스위스",13,3,9,9,4,9.7,-
"2018","우크라이나",97,11,17,24,22,4.0,3.4
"2018","영국",32,5,11,48,42,28.7,28.9
"2018","유로지역",1033,99,213,534,687,25.8,24.3
"2018","몬테네그로",8,6,13,32,3,6.4,0.0
"2018","세르비아",27,6,13,15,6,6.6,-
"2018","아프리카",,,,,,,
"2018","알제리",19,14,15,41,22,7.5,0.1
"2018","앙골라",677,18,32,53,34,7.0,0.0
"2018","베냉",32,13,12,40,20,29.6,0.0
"2018","보츠와나",155,11,16,2,3,29.1,-
"2018","부르키나파소",63,9,12,4,4,14.9,-
"2018","부룬디",3,14,15,17,89,7.6,-
"2018","카메룬",205,46,29,122,555,10.6,3.4
"2018","카보베르데",0,4,7,35,51,2.9,0.0
"2018","중앙아프리카공화국",224,16,16,3,26,18.1,-
"2018","차드",45,16,16,1,6,20.4,-
"2018","코모로",0,5,14,11,9,10.2,0.0
"2018","콩고",220,15,7,57,46,40.7,3.2
"2018","콩고민주공화국",1284,32,42,94,148,13.8,0.2
"2018","코트디부아르",31,31,25,59,118,22.9,0.1
"2018","지부티",0,11,12,23,3,1.6,0.2
"2018","이집트",0,18,14,58,8,13.1,5.0
"2018","적도기니",25,23,6,44,98,19.3,0.2
"2018","에리트레아",11,15,21,29,6,4.9,0.0
"2018","에티오피아",172,34,35,14,64,18.5,-
"2018","가봉",236,18,7,72,173,22.4,28.8
"2018","감비아",3,10,14,35,6,4.1,0.1
"2018","가나",80,21,23,58,119,15.1,0.1
"2018","기니",63,30,20,76,70,35.6,0.5
"2018","기니비사우",20,14,12,41,6,16.7,10.0
"2018","케냐",36,30,44,74,243,12.4,0.8
"2018","레소토",0,4,8,1,4,0.3,-
"2018","라이베리아",77,24,14,64,53,4.1,0.1
"2018","리비아",2,10,8,32,7,0.2,0.6
"2018","마다가스카르",125,121,37,111,1111,5.6,0.7
"2018","말라위",23,10,19,36,34,22.9,-
"2018","말리",133,14,17,2,12,8.2,-
"2018","모리타니",3,18,19,45,0,0.6,4.2
"2018","모리셔스",0,7,12,21,91,4.7,0.0
"2018","모로코",57,18,18,54,52,30.8,0.3
"2018","모잠비크",372,17,30,72,145,21.6,2.2
"2018","나미비아",68,15,32,33,27,37.9,1.7
"2018","니제르",11,13,13,4,4,17.3,-
"2018","나이지리아",220,31,21,74,205,13.9,0.0
"2018","르완다",3,24,20,7,41,9.1,-
"2018","상투메프린시페",1,4,12,25,49,29.3,0.0
"2018","세네갈",81,19,19,58,14,25.4,1.1
"2018","세이셸",0,6,13,24,61,42.1,0.0
"2018","시에라리온",26,22,16,57,72,9.4,0.5
"2018","소말리아",61,16,21,31,49,-,-
"2018","남아프리카공화국",171,30,54,121,153,8.0,12.1
"2018","수단",187,16,26,32,17,2.3,16.0
"2018","에스와티니",5,9,13,5,13,4.2,-
